geno chr17.18684373 ceu  0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0
geno chr17.18684373 fin  0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1
geno chr17.18684373 gbr  0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0
geno chr17.18684373 tsi  0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684373 yri  0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
geno chr17.18684411 ceu  0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684411 fin  0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
geno chr17.18684411 gbr  0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
geno chr17.18684411 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684411 yri  0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
geno chr17.18684423 ceu  0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684423 fin  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
geno chr17.18684423 gbr  0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
geno chr17.18684423 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684423 yri  0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0
geno chr17.18684476 ceu  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684476 fin  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
geno chr17.18684476 gbr  1 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
geno chr17.18684476 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
geno chr17.18684476 yri  0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684487 ceu  2 0 0 1 0 1 0 1 1 1 1 1 1 1 2 0 2 0 0 0 1 1 2 0 0 0 1 2 1 2 2 0 1 2 0 2 2 0 1 0 1 0 1 0 2 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 2 2 2 2 2 1 1 2 1 1 2 2 1 2 1 2 0
geno chr17.18684487 fin  1 1 2 1 2 0 1 1 1 0 2 1 1 1 1 1 0 1 1 1 0 1 0 2 2 2 0 0 0 2 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 2 1 1 1 2 0 1 2 1 2 1 0 0 1 1 1 0 1 0 0 1 1 1 1 2 1 1 2 0 2 0 1 0 1 0 1 0 1 1 0 0 1 1 2
geno chr17.18684487 gbr  1 1 1 0 0 0 0 1 1 1 1 0 2 1 1 1 0 0 2 1 0 1 1 0 1 1 0 1 0 2 1 1 1 1 0 0 0 1 1 0 0 1 2 1 1 2 1 1 1 1 1 1 2 0 2 0 1 1 0 1 0 1 2 2 0 0 2 1 1 1 0 0 0 1 1 1 1 0 2 2 2 2 1 1
geno chr17.18684487 tsi  2 0 0 1 1 2 1 0 0 1 2 1 2 1 1 2 2 1 1 0 0 1 2 1 0 2 0 2 1 2 1 1 1 1 1 0 1 1 0 2 1 1 1 1 1 2 0 0 0 1 2 1 1 0 1 1 1 2 1 1 0 0 0 1 2 1 1 0 1 2 1 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 2 0 1 2
geno chr17.18684487 yri  2 2 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 1 1 2 1 1 0 0 1 1 2 1 1 0 0 1 1 1 1 1 2 1 1 0 0 0 0 0 1 0 1 1 2 1 1 0 1 1 1 1 1 0 2 0
geno chr17.18684527 ceu  0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684527 fin  0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0
geno chr17.18684527 gbr  0 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684527 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684527 yri  0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0
geno chr17.18684642 ceu  2 0 0 1 0 1 0 1 1 1 1 1 1 1 2 0 2 0 0 0 1 1 2 0 0 0 1 2 1 2 2 0 1 2 0 2 2 0 1 0 1 0 1 0 2 0 1 0 1 1 1 0 0 1 0 1 1 1 1 1 1 2 2 2 2 2 1 1 2 1 1 2 2 1 2 1 2 0
geno chr17.18684642 fin  1 1 2 1 2 0 1 1 1 0 2 1 1 1 1 1 1 1 1 1 0 1 0 2 2 2 0 0 0 2 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 2 1 1 1 2 0 2 2 1 2 1 0 0 1 1 1 0 1 0 0 1 1 1 2 2 2 1 2 0 2 0 1 0 1 1 1 0 1 1 1 0 1 2 2
geno chr17.18684642 gbr  1 1 1 0 1 0 0 1 1 1 1 0 2 1 1 1 0 0 2 1 0 1 1 0 1 1 0 1 0 2 1 2 2 1 0 0 0 1 1 0 1 1 2 1 1 2 1 1 1 1 1 1 2 0 2 0 1 1 0 1 1 1 2 2 0 0 2 1 1 1 0 0 0 1 1 1 1 0 2 2 2 2 1 1
geno chr17.18684642 tsi  2 0 0 1 1 2 1 0 0 1 2 1 2 1 1 2 2 1 1 0 0 1 2 1 0 2 0 2 1 2 1 1 1 1 1 0 1 1 0 2 1 1 1 1 1 2 0 0 0 1 2 1 1 0 1 1 1 2 1 1 1 0 0 1 2 1 1 0 1 2 1 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 2 0 1 2
geno chr17.18684642 yri  2 2 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 1 1 2 2 1 0 0 1 1 2 1 1 0 0 1 2 1 1 2 2 1 1 0 0 0 0 0 1 1 1 1 2 1 2 0 1 1 1 1 1 0 2 0
geno chr17.18684809 ceu  0 1 2 0 0 0 2 0 0 1 0 0 0 1 0 0 0 2 2 1 0 0 0 1 1 1 1 0 1 0 0 1 0 0 1 0 0 2 0 2 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
geno chr17.18684809 fin  1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 2 1 1 0 0 0 1 0 0 1 0 1 0 0
geno chr17.18684809 gbr  1 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 2 2 1 1 0 2 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 1 0 0 0 0 0 1
geno chr17.18684809 tsi  0 1 1 0 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 0 2 0 1 1 0 1 0 1 1 2 1 0 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0
geno chr17.18684809 yri  0 0 1 0 1 1 1 1 0 0 1 0 0 1 0 1 2 1 0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 2 1 0 0 1 0 0 1 0 0 0 0 0 0 1 2 0 2
geno chr17.18684952 ceu  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0
geno chr17.18684952 fin  0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
geno chr17.18684952 gbr  0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0
geno chr17.18684952 tsi  0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18684952 yri  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
geno chr17.18686405 ceu  2 0 2 1 0 0 2 1 2 1 0 0 2 2 2 1 2 2 2 0 1 1 2 0 2 2 2 2 2 2 2 1 1 2 1 2 2 2 2 2 0 2 2 1 2 0 0 0 2 2 2 1 0 1 0 1 1 2 0 1 2 1 2 2 2 2 1 1 2 0 0 2 2 2 2 0 1 0
geno chr17.18686405 fin  2 2 2 2 2 2 2 0 2 2 2 2 1 1 2 2 1 2 2 2 0 1 2 2 2 2 2 0 2 2 0 0 2 0 0 2 2 2 1 2 2 2 1 2 2 2 2 0 2 2 2 1 2 0 2 0 2 2 1 1 2 0 0 1 1 1 2 0 2 1 1 0 1 2 2 1 1 2 1 1 2 2 0 1 2 0 2 1 1
geno chr17.18686405 gbr  1 1 2 1 0 1 1 0 2 2 2 0 2 2 2 1 1 1 2 2 2 2 2 1 2 1 0 0 1 2 0 1 1 0 2 2 1 2 1 2 1 2 2 1 0 2 1 2 1 2 1 1 2 0 2 1 0 0 0 0 0 1 2 2 1 0 2 1 1 2 1 1 1 2 2 1 2 1 1 2 2 2 1 2
geno chr17.18686405 tsi  2 0 0 0 1 2 2 1 0 0 2 1 2 2 2 1 2 2 0 1 2 2 2 2 1 2 1 2 0 1 2 0 0 0 2 2 2 2 2 2 1 2 1 0 2 2 1 0 1 2 2 0 0 2 0 2 1 2 2 0 2 1 2 2 2 1 0 1 2 2 1 2 1 2 2 1 2 1 0 2 2 0 0 0 0 2 0 1 2 0 2 2
geno chr17.18686405 yri  2 2 1 2 2 1 1 1 0 2 1 0 2 2 0 2 2 2 2 1 2 1 1 0 2 1 2 2 2 2 2 1 2 0 1 0 1 1 0 0 0 0 2 2 1 0 0 2 0 1 0 2 1 1 1 1 2 1 0 2 1 2 2 2 1 1 2 2 1 2 1 1 2 1 2 1 2
geno chr17.18686407 ceu  0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
geno chr17.18686407 fin  0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
geno chr17.18686407 gbr  0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
geno chr17.18686407 tsi  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
geno chr17.18686407 yri  0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0
geno chr17.18686408 ceu  0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
geno chr17.18686408 fin  1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 2 0 0 2 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1
geno chr17.18686408 gbr  1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 0 1 0 2 0 0 2 1 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 1
geno chr17.18686408 tsi  0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 2 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
geno chr17.18686408 yri  0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1
geno chr17.18686412 ceu  0 0 1 0 0 0 2 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
geno chr17.18686412 fin  1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 2 0 0 2 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1
geno chr17.18686412 gbr  1 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 0 1 0 2 0 0 2 1 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 1
geno chr17.18686412 tsi  1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
geno chr17.18686412 yri  0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 1
geno chr17.18686417 ceu  2 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 2 0 0 0 0 1 2 0 0 0 1 1 1 2 0 0 0 2 0 2 2 0 1 0 0 0 0 0 2 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 2 1 1 2 1 1 1 0 1 2 1 1 1 0 1 0
geno chr17.18686417 fin  1 0 2 1 1 0 1 0 0 0 2 0 1 1 1 1 0 1 1 1 0 1 0 2 1 2 0 0 0 2 0 0 2 0 0 2 1 1 0 1 1 1 1 1 1 2 1 0 1 1 0 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 2 0 1 0 2 0 0 0 1 1 1 0 0 1 0 0 1 1 1
geno chr17.18686417 gbr  1 0 1 0 0 0 0 0 1 0 0 0 2 1 0 1 0 0 2 0 0 0 1 0 1 1 0 0 0 2 0 2 1 0 0 0 0 1 1 0 1 1 2 0 0 2 1 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 2 2 0 0 2 1 1 1 0 0 0 1 1 0 0 0 1 1 1 2 0 1
geno chr17.18686417 tsi  2 0 0 0 0 1 1 0 0 0 2 0 1 1 1 1 2 1 0 0 0 1 2 1 0 2 0 2 0 1 1 0 0 0 1 1 1 0 0 1 1 0 1 0 1 2 0 0 0 0 2 0 0 0 0 1 0 2 1 0 0 0 0 1 2 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 2 0 1 2
geno chr17.18686417 yri  2 2 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 2 0 1 0 1 1 0 0 1 0
geno chr17.18687228 ceu  2 1 2 2 0 1 2 2 2 2 1 1 2 2 2 1 2 2 2 1 1 1 2 1 1 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2 1 2 2 1 2 0 1 0 2 1 2 0 1 2 0 2 1 2 0 2 2 2 2 2 2 2 1 1 2 1 1 2 2 2 2 1 2 1
geno chr17.18687228 fin  2 2 2 2 2 2 2 1 2 2 2 1 1 1 2 2 2 2 2 2 0 1 2 2 2 2 2 0 2 2 1 1 2 1 1 2 2 2 1 2 2 2 0 2 2 2 2 1 2 2 2 1 2 1 2 1 2 1 2 2 2 0 0 1 1 2 2 1 2 1 2 1 1 2 2 2 2 2 1 1 2 2 1 1 1 0 2 1 1
geno chr17.18687228 gbr  2 1 2 1 1 1 1 1 2 2 2 0 2 2 2 1 1 1 2 1 2 2 2 0 2 1 0 1 1 2 1 2 1 1 2 2 1 2 1 2 1 2 2 2 0 2 1 2 2 2 2 1 2 0 2 1 0 1 0 1 1 1 2 2 1 0 2 1 2 2 1 0 0 2 2 1 2 1 2 2 2 2 1 2
geno chr17.18687228 tsi  2 0 1 1 2 2 1 1 0 1 2 2 2 2 2 2 2 2 1 1 2 2 2 2 1 2 1 2 0 2 1 1 1 1 2 2 2 2 2 2 1 2 1 1 2 2 1 0 1 2 2 1 1 2 1 2 2 2 2 1 2 1 2 2 2 1 1 1 2 2 2 2 1 2 2 2 2 0 1 2 1 1 1 0 0 1 0 1 2 0 2 2
geno chr17.18687228 yri  2 2 2 2 2 2 2 2 1 2 2 1 2 2 1 2 2 2 2 2 2 1 1 1 2 1 2 2 2 2 2 1 2 1 2 1 2 2 1 1 0 0 2 1 2 1 0 2 2 2 1 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 1 2 2 1 2 2 2 2 2
geno chr17.18687736 ceu  2 0 0 1 0 1 0 1 1 1 1 1 1 1 2 0 2 0 0 0 1 1 2 0 0 0 1 2 1 1 2 0 1 2 0 2 2 0 1 0 1 0 1 0 2 0 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 2 2 2 2 2 1 1 2 1 1 2 1 1 2 1 2 0
geno chr17.18687736 fin  1 1 2 1 2 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 2 1 0 0 0 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 0 1 2 1 2 1 0 0 1 1 1 0 0 0 0 1 1 1 2 1 2 1 1 0 2 0 1 0 1 1 1 0 1 1 0 0 1 1 1
